id,calcium,calory,carbohydrate,cholesterol,code,copper,fat,fiber_dietary,health_light,iodine,iron,is_liquid,kalium,lactoflavin,magnesium,manganese,name,natrium,niacin,protein,selenium,thiamine,thumb_image_url,vitamin_a,vitamin_c,vitamin_e,weight,zinc,category
81274,,612,18.1,,laiyifenbadanmuren,,49.5,0,3,,,FALSE,,,,,À´ÒÁ·Ý °Íµ©Ä¾ÈÊ,,,23.8,,,http://s.boohee.cn/house/upload_food/2014/5/25/4433283_1401014253mid.jpg,,,,100,,8
81285,,782,0,,dounikaixinxiaweiyiguo,,79.4,0,3,,,FALSE,,,,,¶ºÄÝ¿ªÐÄ ÏÄÍþÒÄ¹û,138,,6.2,,,http://s.boohee.cn/house/upload_food/2014/5/25/5008474_1401018473mid.jpg,,,,100,,8
81323,,122,6.8,,jiaogulengcangnadou_rishijiang,,3.4,0,2,,,FALSE,,,,,½Ç¹È Àä²ØÄÉ¶¹£¨ÈÕÊ½½´ÓÍÔ­Î¶£©,3,,16.2,,,http://s.boohee.cn/house/upload_food/2014/5/26/395742_1401074601mid.jpg,,,,100,,3
81389,,808,0,0,maerbotetejichuzhaganlanyou,,91.4,0,3,,,TRUE,,,,,Âê¶û²¨ÌØ ÌØ¼¶³õÕ¥éÏé­ÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/5/27/5434586_1401150225mid.jpg,,,,100,,7
81422,,600,21.1,,taotaojuhitaoguoguohiyaoguoren,,48.2,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û Ñü¹ûÈÊ,,,18.5,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174733mid.jpg,,,,100,,8
81423,,674,17,,taotaojuhitaoguoguohixiaweiyig,,63,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û ÏÄÍþÒÄ¹ûÈÊ,,,6.5,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174707mid.jpg,,,,100,,8
81424,,674,17,,taotaojuhitaoguoguohixiaweiyig2,,63,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û ÏÄÍþÒÄ¹û,,,6.5,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174689mid.jpg,,,,100,,8
81425,,556,15.8,,taotaojuhitaoguoguohikaixinguo,,42.2,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û ¿ªÐÄ¹û,,,23.5,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174665mid.jpg,,,,100,,8
81426,,708,8.5,,taotaojuhitaoguoguohihetao,,68.8,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û ºËÌÒ,,,13.8,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174627mid.jpg,,,,100,,8
81427,,704,5.8,,taotaojuhitaoguoguohibigenguo,,68.9,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û ±Ì¸ù¹û,,,14,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174595mid.jpg,,,,100,,8
81428,,631,16,,taotaojuhitaoguoguohibadanmure,,54,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û °Íµ©Ä¾ÈÊ,,,19.4,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174568mid.jpg,,,,100,,8
81429,,599,15.9,,taotaojuhitaoguoguohibadanmuhe,,49.8,0,3,,,FALSE,,,,,ÌÕÌÕ¾Ó ÌÕ¹û¹û °Íµ©Ä¾ºË,,,18.1,,,http://s.boohee.cn/house/upload_food/2014/5/27/452803_1401174538mid.jpg,,,,100,,8
81480,,93,4.4,,shidaishuangxiongshaguodoufu,,3.3,0,2,,,FALSE,,,,,ÊÀ´úË«ÐÛÉ°¹ø¶¹¸¯,,,11.3,,,http://s.boohee.cn/house/upload_food/2014/5/28/1213713_1401254153mid.jpg,,,,100,,3
81513,,52,4.7,,baiyuheidoudoujiang_pingzhuang,,2.5,0,2,,,TRUE,,,,,°×Óñ ºÚ¶¹¶¹½¬£¨Æ¿×°£©,48,,2.6,,,http://s.boohee.cn/house/upload_food/2014/5/28/5917559_1401268429mid.jpg,,,,100,,3
81534,,52,4.6,,zumingtiandoujiang,,2.7,0,2,,,TRUE,,,,,×æÃûÌð¶¹½¬,,,2,,,http://s.boohee.cn/house/upload_food/2014/5/29/840752_1401320778mid.jpg,,,,100,,3
81681,,883,0,,xinqidianyamaziyou,,99.9,0,3,,,FALSE,,,,,ÐÀÆæµä ÑÇÂé×ÑÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/5/31/4940001_1401496100mid.jpg,,,,100,,7
81726,,339,0,,xuyanghisijixiaoyoufang,,26,0,3,,,FALSE,,,,,ÐñÑó ËÄ¼¾Ð¡ÓÍ·½,,,17,,,http://s.boohee.cn/house/upload_food/2014/5/31/1275155_1401514645mid.png,,,,100,,3
81822,,595,21.2,,finefoodhihuishihibiantaoren,,52.1,0,3,,,FALSE,,,,,finefood ÜöÊ³ ±âÌÒÈÊ,,,21.1,,,http://s.boohee.cn/house/upload_food/2014/6/2/1334982_1401674169mid.jpg,,,,100,,8
81922,,116,16.9,,ganzhuhihuangpaihiqiezhijudoug,,1,0,1,,,FALSE,,,,,¸ÊÖñ »ÊÅÆ ÇÑÖ­h¶¹¹ÞÍ·,,,9.4,,,http://s.boohee.cn/house/upload_food/2014/6/3/452803_1401762690mid.jpg,,,,100,,3
81982,,286,11.2,,zumingsurou,,17.5,0,2,,,FALSE,,,,,×æÃû ËØÈâ£¨ÎåÏãÎ¶£©,,,21,,,http://s.boohee.cn/house/upload_food/2014/6/4/729772_1401839271mid.jpg,,,,100,,3
82076,,884,0,,daomahiyumiyou,,100,0,2,,,TRUE,,,,,µ¶ßé ÓñÃ×ÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/6/5/452803_1401938729mid.jpg,,,,100,,7
82104,,616,0.6,,tianomeiguobiantaoren,,58.2,0,3,,,FALSE,,,,,Ììà¸ÃÀ¹ú±âÌÒÈÊ,,,19.6,,,http://s.boohee.cn/house/upload_food/2014/6/5/4920298_1401957047mid.jpg,,,,100,,8
82206,,528,34.3,,loulanmiyubaxisongzi,,35.2,0,3,,,FALSE,,,,,Â¥À¼ÃÛÓï°ÍÎ÷ËÉ×Ó,,,13,,,http://s.boohee.cn/house/upload_food/2014/6/6/4892530_1402043220mid.jpg,,,,100,,8
82236,,602,30.6,,xileguoyingyangyuanweiyaoguo,,43.7,0,3,,,FALSE,,,,,Ï²ÀÖ¹û ÓªÑøÔ­Î¶Ñü¹û,,,21.7,,,http://s.boohee.cn/house/upload_food/2014/6/7/1848531_1402118408mid.jpg,,,,100,,8
82257,,900,0,,daomahihuashengyou,,100,0,2,,,TRUE,,,,,µ¶ßé »¨ÉúÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/6/7/452803_1402132361mid.jpg,,,,100,,7
82271,,608,14.5,,koushuizhenxiaokoubadanmu_naix,,50.1,0,3,,,FALSE,,,,,¿ÚË®ÕòÐ¦¿Ú°Íµ©Ä¾£¨ÄÌÏãÎ¶£©,,,22.5,,,http://s.boohee.cn/house/upload_food/2014/6/7/6018517_1402146096mid.jpg,,,,100,,8
82272,,559,34.8,,koushuizhenyaoguo_xiangsuwei,,37.8,0,3,,,FALSE,,,,,¿ÚË®ÕòÑü¹û£¨ÏãËÖÎ¶£©,,,18.8,,,http://s.boohee.cn/house/upload_food/2014/6/7/6018517_1402146272mid.jpg,,,,100,,8
82273,,726,13.8,,koushuizhenxiaweiyiguo_naixian,,71,0,3,,,FALSE,,,,,¿ÚË®ÕòÏÄÍþÒÄ¹û£¨ÄÌÏãÎ¶£©,,,8.8,,,http://s.boohee.cn/house/upload_food/2014/6/7/6018517_1402146430mid.jpg,,,,100,,8
82295,,492,0,,OlivanihiAvocadohiSpreadhiwith,,55,0,3,,,FALSE,,,,,Olivani Avocado Spread with Olive Oil ,,,0,,,http://s.boohee.cn/house/upload_food/2014/6/8/2489668_1402201196mid.jpg,,,,100,,7
82297,,751,13.7,,MAUNAhiLOAmonaluoxianweihongpe,,75.1,0,3,,,FALSE,,,,,ÄªÄÉÂÞ/MAUNA LOA ÏÌÎ¶ºæÅàÏÄÍþÒÄ¹û,296,,7.8,,,http://s.boohee.cn/house/upload_food/2014/6/8/6009198_1402204134mid.jpg,,,,100,,8
82323,,356,16,,chenenhidadoulasidanbai,,3.8,32,2,,,FALSE,,,,,³¿¶÷ ´ó¶¹À­Ë¿µ°°×,,,54,,,http://s.boohee.cn/house/upload_food/2014/6/8/1275155_1402221511mid.png,,,,100,,3
82439,,77,16.7,,jinjidaxiangjiao,,0,1,1,,,FALSE,,,,,½ð¼ª´ïÏã½¶,,,1.2,,,http://s.boohee.cn/house/upload_food/2014/6/9/5815470_1402311512mid.jpg,,,,100,,5
82442,,90,20,,bailihiheiyingtaoguo,,0,0,1,,,FALSE,,,,,°ÙÀû ºÚÓ£ÌÒ¹û,,,1,,,http://s.boohee.cn/house/upload_food/2014/6/9/452803_1402319186mid.jpg,,,,100,,5
82447,,56,5.5,,shanshuipaiditangheidoudoujian,,2.3,0,2,,,TRUE,,,,,É½Ë®ÅÆµÍÌÇºÚ¶¹¶¹½¬,,,3.2,,,http://s.boohee.cn/house/upload_food/2014/6/10/2259036_1402357996mid.jpg,,,,100,,3
82465,,607,17.6,,HORECAhiSELECThichuzhixuanhizh3,,48.6,0,3,,,FALSE,,,,,HORECA SELECT ³øÖ®Ñ¡ ÕûÁ£±âÌÒÈÊ£¨´øÒÂ£©,,,25.9,,,http://s.boohee.cn/house/upload_food/2014/6/10/452803_1402375944mid.jpg,,,,100,,8
82466,,585,23.2,,HORECAhiSELECThichuzhixuanhiku,,44.5,0,3,,,FALSE,,,,,HORECA SELECT ³øÖ®Ñ¡ ¿û»¨×ÑÈÊ,,,23.7,,,http://s.boohee.cn/house/upload_food/2014/6/10/452803_1402375914mid.jpg,,,,100,,8
82467,,628,12.4,,HORECAhiSELECThichuzhixuanhibi2,,52.8,0,3,,,FALSE,,,,,HORECA SELECT ³øÖ®Ñ¡ ±âÌÒÈÊÌõ,,,27.3,,,http://s.boohee.cn/house/upload_food/2014/6/10/452803_1402375877mid.jpg,,,,100,,8
82468,,649,8.3,,HORECAhiSELECThichuzhixuanhibi3,,57.6,0,3,,,FALSE,,,,,HORECA SELECT ³øÖ®Ñ¡ ±âÌÒÈÊÆ¬,,,26.5,,,http://s.boohee.cn/house/upload_food/2014/6/10/452803_1402375847mid.jpg,,,,100,,8
82506,,420,75.9,,baizaogangmujiaxinzao_xingren,,11,0,2,,,FALSE,,,,,°ÙÔæ¸ÙÄ¿¼ÐÐÄÔæ£¨ÐÓÈÊ£©,,,6.6,,,http://s.boohee.cn/house/upload_food/2014/6/11/565460_1402450590mid.jpg,,,,100,,8
82515,,692,19.2,,lehenaixianghetaoren,,62.8,0,3,,,FALSE,,,,,ÀÖºÏÄÌÏãºËÌÒÈÊ,,,14.4,,,http://s.boohee.cn/house/upload_food/2014/6/11/4856064_1402460813mid.jpg,,,,100,,8
82524,,50,0.8,,hankangribendoufu,,3.7,0,2,,,FALSE,,,,,ºº¿µÈÕ±¾¶¹¸¯,,,3.5,,,http://s.boohee.cn/house/upload_food/2014/6/11/235138_1402476224mid.jpg,,,,100,,3
82527,,900,0,0,JarrowhiCoconuthiOilhilengyayo,,100,0,3,,,TRUE,,,,,Jarrow Coconut Oil ÀäÑ¹ÓÐ»úÒ¬×ÓÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/6/11/6119941_1402479198mid.jpg,,,,100,,7
82631,,71,8.6,,wenmingtangqianyecuidoufu,,0,0,1,,,FALSE,,,,,ÎÄÃ÷ÌÃÇ§Ò¶´à¶¹¸¯,,,9,,,http://s.boohee.cn/house/upload_food/2014/6/10/2249085_1402371612mid.jpg,,,,100,,3
82684,,621,17.6,,huishihihongkaoheizhima,,50.4,0,3,,,FALSE,,,,,ÜöÊ³ ºæ¿¾ºÚÖ¥Âé,,,25.6,,,http://s.boohee.cn/house/upload_food/2014/6/12/452803_1402566682mid.jpg,,,,100,,8
82685,,670,12.8,,huishihihongkaobaizhima,,58.3,0,3,,,FALSE,,,,,ÜöÊ³ ºæ¿¾°×Ö¥Âé,,,25.3,,,http://s.boohee.cn/house/upload_food/2014/6/12/452803_1402566648mid.jpg,,,,100,,8
82767,,315,3.9,,39hiNnongchangbaoyuguo,,31.9,0,3,,,FALSE,,,,,39¡ãNÅ©³¡±«Óã¹û,,,6.9,,,http://s.boohee.cn/house/upload_food/2014/6/14/1190973_1402703750mid.jpg,,,,100,,8
82796,,42,2,,baiyudoufunao,,2.5,0,1,,,FALSE,,,,,°×Óñ¶¹¸¯ÄÔ,,,3,,,http://s.boohee.cn/house/upload_food/2014/6/14/5763327_1402740468mid.jpg,,,,100,,3
82815,,123,6,,haiwanghiqianyedoufu,,5.7,0,2,,,FALSE,,,,,º£Íú Ç§Ò²¶¹¸¯,,,11.9,,,http://s.boohee.cn/house/upload_food/2014/6/14/452803_1402747300mid.jpg,,,,100,,3
82833,,60,0,,xuyanghilaodoufu,,3.4,0,2,,,FALSE,,,,,ÐñÑó ÀÏ¶¹¸¯,,,6,,,http://s.boohee.cn/house/upload_food/2014/6/14/452803_1402747780mid.jpg,,,,100,,3
82834,,171,3,,songxiadoufanghichoudoufu,,10.4,0,2,,,FALSE,,,,,áÂÏÃ¶¹·» ³ô¶¹¸¯,,,7,,,http://s.boohee.cn/house/upload_food/2014/6/14/452803_1402747743mid.jpg,,,,100,,3
82839,,39,0,,qingyuhijuandoufu,,2.5,0,1,,,FALSE,,,,,ÇåÓñ ¾î¶¹¸¯,,,4.2,,,http://s.boohee.cn/house/upload_food/2014/6/14/452803_1402747503mid.jpg,,,,100,,3
82846,,116,5.1,,qingmeihiqiliangsuji,,3,0,2,,,FALSE,,,,,ÇåÃÀ ÆßÁ½ËØ¼¦,230,,14.5,,,http://s.boohee.cn/house/upload_food/2014/6/14/452803_1402747472mid.jpg,,,,100,,3
82874,,714,21.4,80,GNCyuyou,,71.4,0,3,,,FALSE,,,,,GNCÓãÓÍ,362,,0,,,http://s.boohee.cn/house/upload_food/2014/6/15/6061405_1402810382mid.jpg,,,,100,,7
82910,,50,5.8,,shanshuitiandoujiang,,1.9,0,2,,,TRUE,,,,,É½Ë®Ìð¶¹½¬,,,2.9,,,http://s.boohee.cn/house/upload_food/2014/6/16/3550446_1402851336mid.jpg,,,,100,,3
83233,,618,21.3,,taoziyuanxiaohetaoren,,64.5,0,3,,,FALSE,,,,,ÌÔ×ÌÔ´Ð¡ºËÌÒÈÊ,,,8.3,,,http://s.boohee.cn/house/upload_food/2014/6/19/242667_1403153068mid.jpg,,,,100,,8
83309,,227,25,,suheihujiaoroutiao,,7,0,2,,,FALSE,,,,,ËØºÚºú½·ÈâÌõ,,,16,,,http://s.boohee.cn/house/upload_food/2014/6/19/6172914_1403176779mid.jpg,,,,100,,3
83317,,497,33.4,,senbaotanshaoyaoguo,,32,0,3,,,FALSE,,,,,É­±¦ Ì¿ÉÕÑü¹û,469,,19.3,,,http://s.boohee.cn/house/upload_food/2014/6/19/6204716_1403167673mid.jpg,,,,100,,8
83359,,293,7,,zumingxiancengdoujuan,,21,0,3,,,FALSE,,,,,×æÃû ÏË²ã¶¹¾í£¨ÏãÀ±Î¶£©,,,19,,,http://s.boohee.cn/house/upload_food/2014/6/20/1623444_1403237202mid.jpg,,,,100,,3
83427,,49,10.6,,qingpingguo3,,0,2.4,1,,,FALSE,,,,,ÇàÆ»¹û,,,0.3,,,http://s.boohee.cn/house/upload_food/2014/6/20/6074382_1403267384mid.jpg,,,,100,,5
83432,,577,21.8,,yejiangyaoguo_sanyang,,44.6,0,3,,,FALSE,,,,,ÈýÑî Ò¬½¬Ñü¹û,298,,18.6,,,http://s.boohee.cn/house/upload_food/2014/6/20/3193043_1403260510mid.jpg,,,,100,,8
83446,,575,4.7,,tianojingchaomenbigenguoren,,56.6,0,3,,,FALSE,,,,,Ììà¸¾«³´ÃÅ±Ì¸ù¹ûÈÊ,,,9,,,http://s.boohee.cn/house/upload_food/2014/6/20/3538836_1403274479mid.jpg,,,,100,,8
83642,,741,0,,zhibeihibaiyou,,83.8,0,3,,,FALSE,,,,,Ö¥±º °×ÓÍ,,,0,,,http://s.boohee.cn/house/upload_food/2014/6/22/452803_1403438017mid.jpg,,,,100,,7
83718,,491,42.2,,BobhishiRedhiMillhihongmofangh4,,25.9,27.8,2,,,FALSE,,,,,Bob's Red Mill ºìÄ¥·»»Æ½ðÑÇÂé×Ñ·Û,,,22.3,,,http://s.boohee.cn/house/upload_food/2014/6/23/5719169_1403522299mid.jpg,,,,100,,8
83763,,825,0,,DailyhiChefhiganlanyou,,93.3,0,3,,,TRUE,,,,,Daily Chef éÏé­ÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/6/24/452803_1403572582mid.jpg,,,,100,,7
83783,,884,0,,luhua5syazhayijihuashengyou,,99.9,0,2,,,TRUE,,,,,Â³»¨ 5sÑ¹Õ¥Ò»¼¶»¨ÉúÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/6/24/6293009_1403588269mid.jpg,,,,100,,7
83861,,620,25.2,,ALESTOhixianweiyaoguo,,49.2,0,3,,,FALSE,,,,,ALESTO ÏÌÎ¶Ñü¹û,,,18,,,http://s.boohee.cn/house/upload_food/2014/6/24/452803_1403622745mid.jpg,,,,100,,8
83957,,305,21.1,,chenenheijiaosupai,,16.9,0,3,,,FALSE,,,,,³¿¶÷ ºÚ½·ËØÅÅ,950,,17.2,,,http://s.boohee.cn/house/upload_food/2014/6/25/193105_1403709118mid.jpg,,,,100,,3
83963,,121,17.1,,jinjinhiqianyedoufu,,1.5,0,1,,,FALSE,,,,,½ò½ò Ü·Ò¶¶¹¸¯,,,9.3,,,http://s.boohee.cn/house/upload_food/2014/6/25/452803_1403708726mid.jpg,,,,100,,3
84012,,507,35.1,,zuoshangkeshanhetaoren,,33.5,0,3,,,FALSE,,,,,×ùÉÏ¿Í É½ºËÌÒÈÊ,,,7.4,,,http://s.boohee.cn/house/upload_food/2014/6/26/1388922_1403762564mid.jpg,,,,100,,8
84017,,594,29.5,,dounikaixintanshaoyaoguo,,44.4,0,3,,,FALSE,,,,,¶ºÄÝ¿ªÐÄ Ì¿ÉÕÑü¹û,824,,20.1,,,http://s.boohee.cn/house/upload_food/2014/6/26/3851308_1403758894mid.jpg,,,,100,,8
84072,,700,0,,COCOhiDhiOROhijinyewanghiyouji,,93.3,0,2,,,TRUE,,,,,COCO D'ORO ½ðÒ¬Íõ ÓÐ»úÀäÑ¹Ò¬ÓÍ,0,,0,,,http://s.boohee.cn/house/upload_food/2014/6/27/452803_1403854255mid.jpg,,,,100,,7
84132,,540,20.1,,hengkangzhimahetaoren,,55,0,2,,,FALSE,,,,,ºã¿µ Ö¥ÂéºËÌÒÈÊ,80,,13.6,,,http://s.boohee.cn/house/upload_food/2014/6/27/1610477_1403860550mid.jpg,,,,100,,8
84150,,155,12.4,,jicuipaihibadanmu,,3.1,0,2,,,FALSE,,,,,¼¯´äÅÆ °Íµ©Ä¾,64,,16,,,http://s.boohee.cn/house/upload_food/2014/6/27/452803_1403883537mid.jpg,,,,100,,8
84161,,559,34.8,,xinnonggetanshaoyaoguo,,37.8,0,3,,,FALSE,,,,,ÐÂÅ©¸ç Ì¼ÉÕÑü¹û,420,,18.8,,,http://s.boohee.cn/house/upload_food/2014/6/27/6041866_1403879007mid.jpg,,,,100,,8
84163,,500,50,,dierziranshijinganguoguoren,,28.6,7,3,,,FALSE,,,,,µÚ¶þ×ÔÈ» Ê²½õ¸É¹û¹ûÈÊ,0,,10.7,,,http://s.boohee.cn/house/upload_food/2014/6/27/5372411_1403876774mid.jpg,,,,100,,8
84174,,386,8.4,,shanyuantanghijiaoyuandanbaizh,,0,0,1,,,FALSE,,,,,ÉÆÔªÌÃ ½ºÔ­µ°°×ÕëÒ¶Ó£ÌÒ·Û,63,,86.4,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403917921mid.jpg,,,,100,,12
84188,,63,14.9,,dashengshipinhiaishangwohishij,,0,0,1,,,FALSE,,,,,´ïÉùÊ³Æ· °®ÉÏÎÒ Ê²½õË®¹û¹ÞÍ·,20,,0,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403893088mid.jpg,,,,100,,5
84198,,162,13,,yishankangbaohiyoucaifengwangj,,6,0,2,,,FALSE,,,,,ÒÊÉ½¿µ±¦ ÓÍ²Ë·äÍõ½¬,98,,13.7,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403918247mid.jpg,,,,100,,12
84204,,162,13,,yishankangbaohijingtiaofengwan,,6,0,2,,,FALSE,,,,,ÒÊÉ½¿µ±¦ ¾£Ìõ·äÍõ½¬,98,,13.7,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403918163mid.jpg,,,,100,,12
84207,,398,31,,yishankangbaohihehuafenghuafen,,12,0,2,,,FALSE,,,,,ÒÊÉ½¿µ±¦ ºÉ»¨·ä»¨·Û,,,15,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403918104.jpg,,,,100,,12
84209,,162,13,,yishankangbaohigaoyuanfengwang,,6,0,2,,,FALSE,,,,,ÒÊÉ½¿µ±¦ ¸ßÔ­·äÍõ½¬,98,,13.7,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403918067mid.jpg,,,,100,,12
84211,,398,31,,yishankangbaohichahuafenghuafe,,12,0,2,,,FALSE,,,,,ÒÊÉ½¿µ±¦ ²è»¨·ä»¨·Û,,,15,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403917994mid.jpg,,,,100,,12
84256,1667,361,19.4,28,ouputemengdanbaifencaseinhipro,,2.8,0,2,,,FALSE,,,,,Å·ÆÕÌØÃÉ µ°°×·Ûcasein protein»ºÊÍ ÀÒµ°°×·Û4°õ,472,,66.7,,,http://s.boohee.cn/house/upload_food/2014/6/28/2622219_1403942147.jpg,,,,100,,12
84296,,118,28.7,,lvshouhitianranzhiwujiaosukouf,,0,0,1,,,TRUE,,,,,ÂÌÊÝ ÌìÈ»Ö²Îï½ÍËØ¿Ú·þÒº,115,,0,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403943766mid.jpg,,,,100,,12
84338,,164,7,,jincaidihichoudoufugan,,4,0,3,,,FALSE,,,,,½ð²ËµØ ³ô¶¹¸¯¸É,952,,18.6,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403951448mid.jpg,,,,100,,3
84339,,242,5.4,,huiguiyuhimaodoufu_shu,,15.2,0,3,,,FALSE,,,,,»Õ¹óÓã Ã«¶¹¸¯£¨Êì£©,613,,21.2,,,http://s.boohee.cn/house/upload_food/2014/6/28/452803_1403951422mid.jpg,,,,100,,3
84345,,660,27.1,,laiyifenhixiaweiyiguoren,,58.9,0,3,,,FALSE,,,,,À´ÒÁ·Ý ÏÄÍþÒÄ¹ûÈÊ,362,,7.9,,,http://s.boohee.cn/house/upload_food/2014/6/29/477789_1404013199mid.jpg,,,,100,,8
84359,,575,22,,xiaokouyizujingxuanyanjuxingre,,49,0,3,,,FALSE,,,,,Ð¦¿ÚÒ»×å ¾«Ñ¡ÑÎhÐÓÈÊ,264,,21,,,http://s.boohee.cn/house/upload_food/2014/6/29/4781212_1404036154mid.jpg,,,,100,,8
84366,308,404,23.1,,JarrowhiFormulasruqingdanbaife,,3.9,3.9,2,,1.7,FALSE,,,,,Jarrow FormulasÈéÇåµ°°×·Û,154,,65.4,,,http://s.boohee.cn/house/upload_food/2014/6/29/2078330_1404026863mid.jpg,62,0,,100,,12
84373,,216,5.6,,qishanshipinbaiguosuyufu,,14.6,0,3,,,FALSE,,,,,ÆëÉÆÊ³Æ· °×¹ûËØÓã¸¯,768,,15.6,,,http://s.boohee.cn/house/upload_food/2014/6/30/2203288_1404085260mid.jpg,,,,100,,3
84418,,385,11.4,,NaturehishiWayhiyoujidanbaifen,,3.5,0,3,,,FALSE,,,,,Nature's Way ÓÐ»úµ°°×·Û£¨ÇÉ¿ËÁ¦Î¶£©,697,,75.1,,,http://s.boohee.cn/house/upload_food/2014/6/30/2455986_1404135723mid.jpg,,,,100,,12
84475,,172,14.7,,douhuangjin,,4.3,0,3,,,FALSE,,,,,¶¹»Æ½ð ÎåÏãÎ¶ÃÉÉ½¶¹¸É,792,,18.3,,,http://s.boohee.cn/house/upload_food/2014/7/1/1439745_1404193849mid.jpg,,,,100,,3
84478,,175,43,,enjitangqiuligao,,0,0,3,,,TRUE,,,,,¶÷¼ÃÌÃ ÇïÀæ¸à,171,,0.6,,,http://s.boohee.cn/house/upload_food/2014/7/1/5071579_1404190859mid.jpg,,,,100,,12
84491,,562,6.9,,sanzhisongshuhibadanmu,,45.1,0,3,,,FALSE,,,,,ÈýÖ»ËÉÊó °Íµ©Ä¾,523,,24.1,,,http://s.boohee.cn/house/upload_food/2014/7/1/3021195_1404200970mid.jpg,,,,100,,8
84508,,38,1.8,,wanyouquanheidoudoujiang,,1.9,0,2,,,TRUE,,,,,ÍòÓÐÈ« ºÚ¶¹¶¹½¬,8,,2.1,,,http://s.boohee.cn/house/upload_food/2014/7/1/408627_1404196226mid.jpg,,,,100,,3
84511,,577,7.2,,chuzhixuanhinanguaziren,,44.1,0,2,,,FALSE,,,,,³øÖ®Ñ¡ ÄÏ¹Ï×ÓÈÊ,6,,38.9,,,http://s.boohee.cn/house/upload_food/2014/7/1/452803_1404203248mid.jpg,,,,100,,8
84533,,694,15.7,,zhiweixuanhituerqizhenziren,,63.9,0,2,,,FALSE,,,,,ÖªÎ¶Ðù ÍÁ¶úÆäé»×ÓÈÊ,100,,16,,,http://s.boohee.cn/house/upload_food/2014/7/1/452803_1404203885mid.jpg,,,,100,,8
84563,,234,97,,dashiplushiziyouhuxiwutangrunh,,0,0,1,,,FALSE,,,,,das plus ×ÔÓÉºôÎüÎÞÌÇÈóºíÌÇ,,,0,,,http://s.boohee.cn/house/upload_food/2014/7/1/452803_1404212257mid.jpg,,,,100,,12
84649,,559,41.6,,handouxiongyanjuyaoguo,,36.7,0,3,,,FALSE,,,,,º©¶¹ÐÜ ÑÎhÑü¹û,251,,17.3,,,http://s.boohee.cn/house/upload_food/2014/7/2/2370088_1404296371mid.jpg,,,,100,,8
84674,,688,13.5,,xinnonggehibigenguoren,,63,0,3,,,FALSE,,,,,ÐÂÅ©¸ç ±Ì¸ù¹ûÈÊ,521,,11.2,,,http://s.boohee.cn/house/upload_food/2014/7/2/1463290_1404283716mid.jpg,,,,100,,8
84696,,312,6.1,,chaotianmendoufugan,,17.8,1.3,3,,,FALSE,,,,,³¯ÌìÃÅ ¶¹¸¯¸É,913,,31.4,,,http://s.boohee.cn/house/upload_food/2014/7/3/6117611_1404348072mid.jpg,,,,100,,3
84729,,233,96,,dashiplushijiegumuheijialunwut,,0,0,1,,,FALSE,,,,,das plus ½Ó¹ÇÄ¾ºÚ¼ÓÂØÎÞÌÇÈóºíÌÇ,,,0,,,http://s.boohee.cn/house/upload_food/2014/7/3/452803_1404383808mid.jpg,,,,100,,12
84738,,332,3,,duomeixianhixinaiyou,,35.1,0,2,,,TRUE,,,,,¶àÃÀÏÊ Ï¡ÄÌÓÍ,30,,2.2,,,http://s.boohee.cn/house/upload_food/2014/7/3/452803_1404377864mid.jpg,,,,100,,7
